DateTime,PV Power Generation (from Inverter)(kWh),PV Power Generation (from Power Meter)(kWh),Excess Energy(kWh),Purchased Energy(kWh),Voltage A(v),Voltage B(v),Voltage C(v),Current(A),Current(B),Current(C),Frequency(Hz),Active Power(kW),Reactive Power(kW),PowerFactor,Ambient Temperature(°C),Irradiance(W/m2),Temperature Module1(°C),Temperature Module2(°C)
04/12/2024 10:00:00,278.1,277,277,0,13.02002,13.0859,13.09514,15.01236,15.1161,15.05437,49.96738,587.4597,-2.385318,0.9998651,38.2,855,52.8,53.1
04/12/2024 10:30:00,307.1,303,303,0,13.01232,13.11352,13.04399,16.01351,16.24357,16.0461,49.99728,627.0075,-12.23981,0.9994828,38,910,54.3,54.6
04/12/2024 11:00:00,324.1,321,321,0,13.15442,13.20654,13.20009,16.33794,16.30571,16.36824,49.7662,644.8662,-2.433506,0.9978411,39.1,936,59.9,60.4
04/12/2024 11:30:00,332.1,330,330,0,13.17916,13.1681,13.15996,16.12567,16.34069,16.23847,50.02861,637.0079,-45.8752,0.9996792,40.1,935,60.6,61.8
04/12/2024 12:00:00,331.4,327,327,0,13.02169,13.01582,13.00807,16.25454,16.47506,16.28149,50.01954,645.4278,-40.22111,0.9972379,39.9,944,64.4,65.1
04/12/2024 12:30:00,292.4,289,289,0,12.89054,12.93936,12.98775,17.53453,17.63093,17.64473,49.78393,680.4359,-19.65979,0.9993508,41.2,992,62.2,64.3
04/12/2024 13:00:00,315.7,310,310,0,12.82154,12.87568,12.92046,5.767977,5.797732,5.797867,49.76007,222.8644,9.477521,-0.9982305,41.8,340,66.3,67
04/12/2024 13:30:00,202.3,202,202,0,12.87342,12.98446,12.8934,8.861232,8.861883,8.833994,49.7833,343.7776,-3.766274,0.9983239,42,840,59.9,60.4
04/12/2024 14:00:00,238.1,236,236,0,13.03621,13.02194,13.04106,14.84013,14.87909,14.90801,49.99451,580.7748,-8.897506,0.9984127,42,852,57.3,59.3
04/12/2024 14:30:00,198.1,196,196,0,12.89786,12.95917,12.93963,9.789147,9.781995,9.78647,50.01227,380.6472,-16.15059,0.9962384,41.5,677,55.3,55.8
04/12/2024 15:00:00,95.5,93,93,0,12.96395,13.02272,13.05329,3.99106,4.02897,4.00879,50.23238,156.0297,-0.9096784,0.9933873,36.9,232,40.5,41.3
04/12/2024 15:30:00,95.4,95,95,0,12.97558,13.02694,13.02252,3.484246,3.473078,3.508997,49.98508,135.7207,2.754761,-0.9930922,36.6,198,40.3,41.2
04/12/2024 16:00:00,54.8,54,54,0,12.98282,12.97911,12.94065,1.951409,1.953225,1.980331,50.00242,75.01002,-2.288878,0.9871529,35.4,118,37.6,38.1
04/12/2024 16:30:00,38.4,38,38,0,13.07165,13.12189,13.13708,2.052625,2.074106,2.093161,50.24161,80.5332,-3.381459,0.9917957,34.6,135,35.9,36.4
04/12/2024 17:00:00,28.5,29,29,0,13.24668,13.22964,13.21418,0.9759063,0.9785544,0.986891,50.00167,37.58036,0.03388235,-0.9679352,33.3,67,33.4,33.7
04/12/2024 17:30:00,10.8,10,10,0,12.93959,12.99419,13.03785,0.3712919,0.3720052,0.3836104,49.75705,11.07698,2.70651,-0.7553802,32.1,21,31.3,31.2
04/12/2024 18:00:00,3,3,3,0,13.01708,13.07602,13.1128,0.2377046,0.2253623,0.2237227,49.75462,-1.151446,2.931514,0.1237738,30.9,0,29.8,29.6
04/12/2024 18:30:00,0,0,0,0,13.0545,13.03142,13.03504,0.06764957,0.05059919,0.06830227,50.23892,-0.5058911,2.272941,0.2097998,30.2,0,28.6,28.3
04/12/2024 19:00:00,0,0,0,0,13.01608,13.07554,13.09115,0.06749177,0.04986854,0.06808832,50.00927,-0.5081246,2.305004,0.2105681,29.7,0,28,27.7
04/12/2024 19:30:00,0,0,0,0,13.03217,13.01873,12.99983,0.06755555,0.05004214,0.06844535,50.00426,-0.4979013,2.288941,0.206414,29.2,0,27.5,27.2
04/12/2024 20:00:00,0,0,0,0,13.04694,13.02375,13.05222,0.06704601,0.04993054,0.06819816,49.75907,-0.5118911,2.272878,0.2124172,28.8,0,27,26.8
04/12/2024 20:30:00,0,0,0,0,12.81403,12.86455,12.91384,0.06602629,0.0496864,0.06810981,49.75791,-0.4694139,2.22469,0.1973373,28.6,0,26.7,26.5
04/12/2024 21:00:00,0,0,0,0,12.88306,12.92862,12.96028,0.06681217,0.04973454,0.06858124,50.00983,-0.487881,2.256878,0.2031323,28.3,0,26.4,26.1
04/12/2024 21:30:00,0,0,0,0,12.88277,12.93968,12.93148,0.06672715,0.04972392,0.06837195,50.23684,-0.4783276,2.272816,0.200619,28.2,0,26.6,26.2
04/12/2024 22:00:00,0,0,0,0,13.03494,13.018,13.03719,0.0661267,0.05293108,0.06805797,50.00128,-0.4283683,2.337129,0.1761898,28.2,0,26.3,26
04/12/2024 22:30:00,0,0,0,0,12.80318,12.92279,12.81919,0.06601978,0.05267454,0.06805537,50.22772,-0.4159115,2.305004,0.1704988,28.1,0,26.4,26
04/12/2024 23:00:00,0,0,0,0,12.8578,12.85588,12.86005,0.06609128,0.05276843,0.06854126,50.22142,-0.4105714,2.305004,0.1713713,27.9,0,26.2,25.9
04/12/2024 23:30:00,0,0,0,0,12.81004,12.87216,12.87669,0.06614669,0.05242654,0.06764989,50.21883,-0.4194546,2.288941,0.1748612,28,0,26.4,26.3
04/13/2024 00:00:00,0,0,0,0,12.88688,12.93837,12.95238,0.06646618,0.05295765,0.0682129,50.22446,-0.4150282,2.321067,0.1755255,28,0,26.6,26.4
04/13/2024 00:30:00,0,0,0,0,12.82039,12.87879,12.88133,0.06617503,0.05242686,0.06796849,50.23907,-0.4259013,2.288941,0.1773745,27.8,0,26.2,26
04/13/2024 01:00:00,0,0,0,0,12.88338,12.95135,12.95639,0.06569964,0.05186949,0.06808583,49.97469,-0.4172414,2.305004,0.1730122,27.8,0,26.4,26.3
04/13/2024 01:30:00,0,0,0,0,12.8699,12.9615,12.94812,0.0660404,0.05241446,0.06791252,49.93916,-0.4201246,2.304941,0.1756296,27.8,0,26.4,26.2
04/13/2024 02:00:00,0,0,0,0,12.94457,13.01054,13.03394,0.06594892,0.05251366,0.06847477,50.19689,-0.4183683,2.321129,0.1736765,27.8,0,26.2,25.9
04/13/2024 02:30:00,0,0,0,0,12.99771,13.11902,13.03572,0.06584321,0.05526797,0.06826873,50.23161,-0.3672923,2.385318,0.148583,27.7,0,26.2,26
04/13/2024 03:00:00,0,0,0,0,13.05259,13.05483,13.00135,0.06556686,0.05533529,0.06833607,49.95856,-0.3681755,2.385318,0.1494555,27.7,0,26.1,25.9
04/13/2024 03:30:00,0,0,0,0,13.10402,13.11172,13.06358,0.0660139,0.05572646,0.06874673,50.19197,-0.3673024,2.40138,0.1475023,27.5,0,25.6,25.4
04/13/2024 04:00:00,0,0,0,0,13.06233,13.13194,13.16418,0.06577944,0.0553406,0.06814295,50.20132,-0.370409,2.40138,0.1502239,27.2,0,25.1,25
04/13/2024 04:30:00,0,0,0,0,13.05997,13.12381,13.15451,0.06607059,0.05585578,0.06861404,50.20681,-0.3693024,2.40138,0.1475023,27.1,0,25,24.8
04/13/2024 05:00:00,0,0,0,0,13.15278,13.21424,13.19491,0.06672957,0.05594612,0.06917641,50.45208,-0.3742162,2.449569,0.1490391,27,0,25.1,24.9
04/13/2024 05:30:00,0,0,0,0,13.09739,13.16335,13.1833,0.06639009,0.05606126,0.06907547,50.21394,-0.3750994,2.433506,0.1490391,26.8,0,24.9,24.7
04/13/2024 06:00:00,0.8,1,1,0,13.18101,13.17745,13.18008,0.3470544,0.3402193,0.3509228,50.4865,9.740451,1.365333,-0.7137392,26.7,17,24.8,24.7
04/13/2024 06:30:00,14.7,14,14,0,13.06976,13.14124,13.14718,1.304024,1.282771,1.316762,50.26596,49.70355,-3.654274,0.9800077,27.7,93,26.5,26.2
04/13/2024 07:00:00,40.5,41,41,0,12.92902,13.05362,12.98762,2.897667,2.89133,2.951273,50.2215,113.2099,-0.6166745,0.9995239,30.9,196,31.5,30.9
04/13/2024 07:30:00,76,75,75,0,12.97643,12.98566,12.98181,4.779192,4.771347,4.803448,49.97449,186.2035,-1.50171,0.9979447,32.9,308,36.5,36.4
04/13/2024 08:00:00,113.7,113,113,0,12.83358,12.88722,12.91991,7.093518,7.082888,7.113812,49.98643,272.5433,-2.705448,0.9995881,33,435,39.8,39.9
04/13/2024 08:30:00,159.8,160,160,0,12.83816,12.84421,12.82588,9.420453,9.425651,9.385424,49.99502,360.7848,-1.671686,0.9979885,34.3,556,42.2,42.3
04/13/2024 09:00:00,201.4,200,200,0,12.94931,13.00625,13.03562,11.12915,11.19094,11.19622,49.75175,434.1995,-2.144376,0.9992661,36.2,656,48.4,49
04/13/2024 09:30:00,234.4,233,233,0,13.09156,13.09341,13.11968,13.15441,13.20283,13.23641,49.76333,517.6591,5.881851,-0.9968469,35.7,763,50.7,51.7
04/13/2024 10:00:00,253.6,251,251,0,13.00378,13.06458,13.09197,14.62906,14.7429,14.67272,49.99948,576.7948,1.468982,-0.9972733,37.1,858,52.3,53.4
04/13/2024 10:30:00,253.3,251,251,0,12.9767,12.97644,12.94705,9.356373,9.359051,9.332542,49.99751,363.4862,-4.110808,0.9968905,37.2,541,50.7,51.9
04/13/2024 11:00:00,190.2,190,190,0,13.07641,13.07313,13.07868,18.32614,18.30575,18.83018,50.01251,717.225,-29.42545,0.9960942,36.7,1075,48.7,50.2
04/13/2024 11:30:00,251,248,248,0,13.23772,13.2252,13.22271,15.19794,15.30651,15.23366,49.76055,603.3038,-2.682697,0.9981826,37.6,898,56.3,58
04/13/2024 12:00:00,330,325,325,0,12.99046,12.98018,12.9296,19.04975,19.0113,19.06055,50.02066,740.5076,-32.25449,0.9982538,38.9,1043,58,60.4
04/13/2024 12:30:00,312.4,308,308,0,12.85592,12.86051,12.84718,6.131975,6.171671,6.164295,50.01242,236.6504,-1.927529,0.998161,37.6,340,54.2,57.2
04/13/2024 13:00:00,276.8,272,272,0,12.83065,12.82278,12.86112,17.65073,17.75739,17.84214,49.75368,682.0644,-3.04389,0.9985805,38.3,1004,57.1,57.3
04/13/2024 13:30:00,193.6,193,193,0,12.95944,13.01417,13.0268,6.224433,6.262167,6.273472,49.75422,242.8453,8.962512,-0.9988051,35.2,316,47.8,47.5
04/13/2024 14:00:00,112.2,111,111,0,13.02682,13.07383,13.10878,12.5031,12.57288,12.57218,50.01733,491.75,-25.05788,0.9961314,34.8,716,43.3,43
04/13/2024 14:30:00,223.8,222,222,0,13.09415,13.07842,13.11213,8.077969,8.140182,8.159442,50.02771,319.2428,-13.91034,0.9978508,37.1,539,51.7,51.3
04/13/2024 15:00:00,175.4,175,175,0,13.15548,13.14877,13.17105,12.76751,12.82299,12.82412,50.24982,505.4298,-33.53901,0.9962063,36,731,45.2,45.3
04/13/2024 15:30:00,163.2,161,161,0,13.18243,13.16883,13.12931,2.92155,2.908971,2.946598,49.75768,115.0292,0.3072,-0.9944293,35.5,172,42.7,43.9
04/13/2024 16:00:00,118.4,118,118,0,13.10453,13.10803,13.07124,5.303162,5.288709,5.328351,49.99789,207.972,-2.064063,0.9967936,35.4,311,41,42.5
04/13/2024 16:30:00,90.5,90,90,0,13.10324,13.10646,13.10493,3.475144,3.498693,3.509103,50.00998,136.3296,-0.985851,0.998627,33.7,222,36.6,37.8
04/13/2024 17:00:00,45.9,45,45,0,13.02802,13.02568,13.02214,2.151537,2.148474,2.172126,50.2485,83.46719,-5.075827,0.9891202,32.5,147,33.5,34.4
04/13/2024 17:30:00,29.1,29,29,0,13.05213,13.05248,13.02362,0.8565501,0.8542145,0.8634686,49.76495,32.25489,2.417443,-0.9596186,31.2,54,31.1,31.6
04/13/2024 18:00:00,7.2,7,7,0,13.03501,13.03225,13.00175,0.2416833,0.2290009,0.2278082,50.23915,0.6286367,2.963576,-0.0689649,29.9,0,29,29
04/13/2024 18:30:00,0,0,0,0,12.94975,13.01094,13.02846,0.06643599,0.04955354,0.06752518,50.24969,-0.5107744,2.272878,0.2143703,29.2,0,28,27.8
04/13/2024 19:00:00,0,0,0,0,12.80635,12.8745,12.89294,0.06593871,0.04876411,0.06716447,49.98567,-0.4909672,2.22469,0.2106325,28.7,0,27.2,27
04/13/2024 19:30:00,0,0,0,0,12.81541,12.88481,12.86765,0.06782544,0.05005631,0.06868278,50.23222,-0.4912211,2.272878,0.2057497,28.2,0,26.5,26.3
04/13/2024 20:00:00,0,0,0,0,12.83187,12.82186,12.83304,0.06561404,0.04889343,0.06750508,49.98709,-0.4698504,2.208627,0.202116,27.9,0,26.2,25.9
04/13/2024 20:30:00,0,0,0,0,12.96639,12.96176,12.98742,0.06496336,0.05195243,0.06775919,49.75183,-0.4305714,2.305004,0.1799919,27.6,0,26,25.7
04/13/2024 21:00:00,0,0,0,0,12.96381,12.95625,12.981,0.06580657,0.05201797,0.06792949,50.00143,-0.4299115,2.305067,0.1781429,27.5,0,26,25.7
04/13/2024 21:30:00,0,0,0,0,12.96228,12.95849,12.96158,0.06607646,0.05254377,0.0683974,50.23806,-0.4272516,2.321067,0.1762939,27.3,0,25.7,25.3
04/13/2024 22:00:00,0,0,0,0,13.02686,13.02753,13.00329,0.06626714,0.05224826,0.06879295,50.01185,-0.430145,2.337129,0.1770622,27.2,0,25.4,25.1
04/13/2024 22:30:00,0,0,0,0,13.04726,13.04326,13.03525,0.06555148,0.05223554,0.06784058,50.23571,-0.4334749,2.321067,0.1789113,27,0,25.1,24.9
04/13/2024 23:00:00,0,0,0,0,12.96,13.01756,13.04864,0.06542451,0.05490337,0.06741302,49.97735,-0.3688354,2.369255,0.1522811,26.8,0,24.7,24.5
04/13/2024 23:30:00,0,0,0,0,13.10234,13.09592,13.10862,0.06625546,0.05602197,0.06856737,50.24303,-0.3777491,2.40138,0.1508881,26.4,0,24.2,24.1
04/14/2024 00:00:00,0,0,0,0,12.89112,12.95926,12.96104,0.06572983,0.0551918,0.06798269,49.96948,-0.3654953,2.353192,0.1496637,26.3,0,24,23.9
04/14/2024 00:30:00,0,0,0,0,12.95133,13.01736,13.00144,0.06636756,0.05543803,0.06857689,50.21187,-0.3683989,2.385318,0.150328,26.1,0,24,23.7
04/14/2024 01:00:00,0,0,0,0,12.99604,13.06192,13.08355,0.06638173,0.05554432,0.06843485,50.23737,-0.3695156,2.385318,0.1493514,25.7,0,23.6,23.3
04/14/2024 01:30:00,0,0,0,0,12.99573,13.06259,13.11821,0.06501481,0.05536363,0.06824893,49.96741,-0.3697288,2.369255,0.150328,25.4,0,23.3,23.1
04/14/2024 02:00:00,0,0,0,0,12.95048,13.02169,12.99717,0.06574337,0.05493349,0.06790867,49.95814,-0.3708354,2.369255,0.152177,25.1,0,22.8,22.6
04/14/2024 02:30:00,0,0,0,0,13.025,13.08697,13.11605,0.06607831,0.05604146,0.06867976,50.21169,-0.3715258,2.40138,0.1492473,24.9,0,22.9,22.8
04/14/2024 03:00:00,0,0,0,0,13.03426,13.10001,13.11002,0.0660441,0.05910755,0.06917648,50.20189,-0.3133431,2.465631,0.1232162,24.8,0,22.6,22.5
04/14/2024 03:30:00,0,0,0,0,13.11978,13.06376,13.13501,0.06618518,0.05893749,0.06849328,50.21674,-0.316003,2.465631,0.1245769,24.3,0,22.6,22.4
04/14/2024 04:00:00,0,0,0,0,13.15158,13.21626,13.2278,0.06611432,0.05898709,0.06870735,50.20299,-0.3175766,2.481694,0.1236003,24.3,0,22.4,22.2
04/14/2024 04:30:00,0,0,0,0,12.96076,13.0304,13.0437,0.0660441,0.0592826,0.06868811,50.21437,-0.3153329,2.449569,0.124629,24.3,0,22.3,22.3
04/14/2024 05:00:00,0,0,0,0,12.96885,12.9777,12.97218,0.06556099,0.05852329,0.06812238,49.97248,-0.3126425,2.417443,0.1253386,24.4,0,22.4,22.4
04/14/2024 05:30:00,0,0,0,0,13.04831,13.04205,13.05151,0.06566855,0.05892155,0.06861883,50.22795,-0.3204395,2.449506,0.1287244,24.3,0,22.4,22.3
04/14/2024 06:00:00,1.7,2,2,0,13.09085,13.08301,13.10973,0.4294661,0.415223,0.4306255,50.47728,14.41506,1.429584,-0.8657883,24.6,23,22.7,22.6
04/14/2024 06:30:00,19.9,19,19,0,13.04274,13.02665,13.01303,1.693703,1.674378,1.707205,50.00174,65.14021,-3.541835,0.9865584,26.1,95,24.5,24.4
04/14/2024 07:00:00,49.6,50,50,0,13.02501,13.01083,13.03598,3.647046,3.646587,3.676329,50.25234,142.208,-12.43256,0.9896528,28.2,200,26.5,26.3
04/14/2024 07:30:00,83.5,83,83,0,12.86634,12.98913,12.87757,5.10043,5.124476,5.111881,50.24983,196.7035,-12.43256,0.9943797,30,313,32.7,31.6
04/14/2024 08:00:00,121.6,122,122,0,12.93814,12.99038,12.8875,7.385236,7.404102,7.388213,49.77069,285.8399,-2.851137,0.999087,31.9,446,39.2,39.4
04/14/2024 08:30:00,166.7,165,165,0,12.89116,12.86934,12.8886,9.589119,9.6036,9.571092,49.7923,368.7993,-1.357302,0.9988382,32.3,568,42,42.3
04/14/2024 09:00:00,189.7,189,189,0,12.80151,12.91973,12.86396,11.75531,11.82145,11.82203,49.79029,456.5613,-2.22469,0.9974574,33.5,677,45.4,46.2
04/14/2024 09:30:00,225.3,223,223,0,12.84882,12.82907,12.80784,12.53578,12.53011,12.5136,49.79908,481.3358,6.168094,-0.9973714,34.8,648,48.8,50
04/14/2024 10:00:00,239.6,237,237,0,12.82389,12.80889,12.81048,15.85171,15.83849,15.8476,49.81464,609.6236,-9.091263,0.9980968,35.7,867,51,51.7
04/14/2024 10:30:00,276.3,273,273,0,12.85094,12.83061,12.86264,11.14312,11.20067,11.22252,50.04322,432.8698,-5.817474,0.9981079,36.7,736,53.7,55.6
04/14/2024 11:00:00,321.8,319,319,0,12.92238,12.90355,12.90312,15.57554,15.67406,15.58542,49.81745,602.588,-13.07583,0.9980548,38.1,939,59.8,61.6
04/14/2024 11:30:00,320.2,315,315,0,12.93308,12.97778,12.88384,9.04825,9.038341,9.052598,50.05788,348.9343,-2.007937,0.999403,38,466,61.5,63.3
04/14/2024 12:00:00,296.2,294,294,0,12.88097,12.92558,12.85767,12.52565,12.57943,12.5876,50.06926,485.0217,-39.18709,0.9925478,38.4,738,56.6,57.8
04/14/2024 12:30:00,190.7,188,188,0,12.81833,12.85233,12.77774,5.65785,5.704317,5.705334,50.06202,217.1753,-9.863027,0.9990309,37.1,316,48.9,49.8
04/14/2024 13:00:00,285.6,282,282,0,12.82646,12.86347,12.77773,7.567822,7.608244,7.605568,49.8222,291.6827,-3.042259,0.997354,40.1,458,62.7,65.1
04/14/2024 13:30:00,245.1,245,245,0,12.77843,12.76081,12.75754,17.20179,17.184,17.20872,50.05519,658.0369,-49.45825,0.9928749,39.8,978,59.1,58.3
04/14/2024 14:00:00,273.8,270,270,0,12.81891,12.85663,12.78918,15.02225,15.07535,15.08406,50.06639,578.1369,-13.45933,0.9969831,38.8,852,55.5,55.9
04/14/2024 14:30:00,225.5,222,222,0,12.82682,12.861,12.76786,13.12043,13.11415,13.12111,50.06941,501.941,-27.62491,0.9980847,38.3,764,53.6,54.8
04/14/2024 15:00:00,163.1,161,161,0,12.81496,12.85939,12.74283,4.550215,4.533983,4.589932,49.78876,174.9608,-0.941647,0.997215,35.8,270,44.5,44.9
04/14/2024 15:30:00,153.9,153,153,0,12.73867,12.83777,12.77574,8.666822,8.628134,8.749521,50.04132,331.9036,-1.15633,0.9972196,35.8,517,43.3,44.3
04/14/2024 16:00:00,138.3,137,137,0,12.82681,12.82001,12.80713,6.078691,6.066038,6.11217,49.77419,233.6554,-2.257067,0.9965951,34.9,384,41.6,42.1
04/14/2024 16:30:00,93.2,93,93,0,12.86567,12.91162,12.86652,3.761779,3.754132,3.792338,49.76893,146.2571,0.04640354,-0.9963452,34.5,252,38.5,39.5
04/14/2024 17:00:00,57.2,57,57,0,13.00985,13.00243,12.99326,2.063326,2.077362,2.087908,49.77018,80.19241,1.164486,-0.9954367,32.9,151,34.5,35.3
04/14/2024 17:30:00,25,25,25,0,12.87783,12.92585,12.85436,0.6353672,0.6294953,0.6503905,49.78261,23.27544,2.995764,-0.9433663,31.7,45,31.2,31.7
04/14/2024 18:00:00,5.5,5,5,0,12.90779,12.88441,12.9154,0.218,0.2031904,0.2100455,50.0096,-1.166351,3.204518,0.142753,30.4,0,29.1,29
04/14/2024 18:30:00,0,0,0,0,12.87392,12.87059,12.875,0.06722896,0.04932357,0.06796894,50.01883,-0.4947642,2.256816,0.2094477,29.5,0,27.7,27.5
04/14/2024 19:00:00,0,0,0,0,12.82877,12.80687,12.84853,0.0665281,0.04953228,0.0674997,50.04042,-0.486754,2.240753,0.207911,28.8,0,27.1,26.8
04/14/2024 19:30:00,0,0,0,0,12.83438,12.82586,12.86115,0.06692555,0.04988802,0.06828766,50.04365,-0.4872109,2.256816,0.2059579,28.3,0,26.7,26.5
04/14/2024 20:00:00,0,0,0,0,12.75382,12.85404,12.76262,0.06609651,0.04941569,0.0680891,50.02934,-0.4685306,2.240753,0.2011394,28,0,26.3,26.2
04/14/2024 20:30:00,0,0,0,0,12.97687,12.94776,12.94208,0.06622463,0.0522518,0.06836513,50.02804,-0.4334749,2.321067,0.1789113,27.7,0,25.9,25.7
04/14/2024 21:00:00,0,0,0,0,12.91071,12.89166,12.87344,0.0662388,0.0524304,0.06790879,50.02808,-0.4276881,2.305004,0.1772704,27.4,0,25.4,25.2
04/14/2024 21:30:00,0,0,0,0,12.90552,12.87885,12.88412,0.06635217,0.05247115,0.06795095,50.03603,-0.4267947,2.305004,0.1773745,27.3,0,25.4,25.1
04/14/2024 22:00:00,0,0,0,0,12.87152,12.97324,12.87352,0.06669293,0.05289774,0.06853348,50.0291,-0.4230282,2.321067,0.1754214,27,0,25,24.8
04/14/2024 22:30:00,0,0,0,0,12.88127,12.92848,12.97374,0.06686299,0.05293849,0.06850819,50.27015,-0.4256983,2.321129,0.1744448,26.8,0,24.8,24.6
04/14/2024 23:00:00,0,0,0,0,13.04545,13.02467,12.99641,0.06679334,0.05608397,0.06868093,50.01324,-0.3686324,2.40138,0.1475023,26.6,0,24.7,24.4
04/14/2024 23:30:00,0,0,0,0,13.00105,13.11887,13.01583,0.06620523,0.05579909,0.06837124,50.01819,-0.3759623,2.385318,0.1509922,26.6,0,24.5,24.3
04/15/2024 00:00:00,0,0,0,0,13.0559,13.0373,13.00135,0.06577235,0.05522546,0.06788087,49.99968,-0.3721653,2.369255,0.1520729,26.4,0,24.6,24.4
04/15/2024 00:30:00,0,0,0,0,13.0221,13.07704,13.10065,0.06575882,0.05547314,0.06834048,49.99676,-0.3737288,2.369255,0.1510963,26.4,0,24.4,24.2
04/15/2024 01:00:00,0,0,0,0,13.18383,13.18074,13.12201,0.0655894,0.05571583,0.0684146,50.00117,-0.3801958,2.417443,0.1516565,26.3,0,24.1,24
04/15/2024 01:30:00,0,0,0,0,13.13495,13.238,13.12627,0.06655306,0.05635646,0.06871581,50.23726,-0.3728659,2.417443,0.1491432,26.1,0,24.3,24.2
04/15/2024 02:00:00,0,0,0,0,12.98686,12.98656,12.9287,0.06642552,0.05635114,0.06872971,50.24441,-0.3690689,2.385318,0.1510963,25.9,0,24.2,24.1
04/15/2024 02:30:00,0,0,0,0,12.94984,13.00489,13.01258,0.06595786,0.055983,0.06855742,50.00594,-0.3655054,2.369255,0.1477105,25.5,0,23.8,23.7
04/15/2024 03:00:00,0,0,0,0,12.92945,13.04961,12.94162,0.0659366,0.05595643,0.06857786,50.24139,-0.3695054,2.369255,0.1477105,25.3,0,23.5,23.3
04/15/2024 03:30:00,0,0,0,0,12.93199,13.04646,12.94812,0.06617688,0.05576189,0.06860749,50.24287,-0.3688456,2.385318,0.1484789,25.3,0,23.6,23.6
04/15/2024 04:00:00,0,0,0,0,12.93482,13.05188,12.93659,0.066765,0.05614597,0.06867854,50.23537,-0.369739,2.385318,0.1493514,24.9,0,23,22.8
04/15/2024 04:30:00,0,0,0,0,12.88546,12.93583,12.93326,0.06592888,0.0556804,0.06856519,50.22136,-0.367942,2.353192,0.1495596,24.6,0,22.5,22.4
04/15/2024 05:00:00,0,0,0,0,12.8358,12.88104,12.89425,0.06587155,0.055229,0.06814695,50.00626,-0.3601552,2.353192,0.1488953,24.5,0,23,22.8
04/15/2024 05:30:00,0,0,0,0,12.81134,12.86753,12.87939,0.06500708,0.05507343,0.06802968,49.98485,-0.3819318,2.337129,0.1565393,24.3,0,23,22.9
04/15/2024 06:00:00,1.6,2,2,0,12.79794,12.78749,12.77074,0.4187772,0.4060691,0.4197167,50.24121,12.35735,1.895372,-0.7786697,24.6,21,23.6,23.5
04/15/2024 06:30:00,18.3,18,18,0,12.90414,12.90333,12.91857,1.522188,1.504287,1.532267,50.23979,58.0162,1.16458,-0.9817142,26.1,84,25.1,25
04/15/2024 07:00:00,46.4,46,46,0,12.96302,12.95814,12.94911,3.18291,3.170769,3.20167,49.98172,122.5872,-0.6888314,0.9959678,28,175,26.7,26.6
04/15/2024 07:30:00,82.5,82,82,0,12.98446,12.98337,12.97738,5.08375,5.077332,5.115958,49.98423,197.8521,0.3497319,-0.9961724,30.5,314,31.8,30.5
04/15/2024 08:00:00,119.1,119,119,0,12.8446,12.84742,12.83229,7.395947,7.38019,7.410839,49.99216,286.546,-1.0928,0.9968104,32,440,38.5,38.3
04/15/2024 08:30:00,158.6,159,159,0,12.98973,12.99051,12.95079,8.220999,8.22806,8.248628,50.00234,319.0866,-0.8094264,0.9996741,33.8,609,44.3,44.5
04/15/2024 09:00:00,220.4,217,217,0,12.97957,12.97425,12.9288,12.02778,12.11022,12.09909,49.76834,465.2632,-5.363082,0.9995539,35.1,675,48.9,49.1
04/15/2024 09:30:00,227.7,226,226,0,13.00076,13.11779,13.02011,12.61988,12.61173,12.58432,50.02296,491.7875,-31.87048,0.9967142,34.7,755,48.5,50.3
04/15/2024 10:00:00,271.8,271,271,0,13.08105,13.13497,13.1507,14.8204,14.92301,14.82648,50.01395,584.6788,-38.16208,0.9980884,35.9,864,52.4,54.3
04/15/2024 10:30:00,267.3,264,264,0,13.01271,13.05916,13.10932,16.1477,16.36346,16.13573,49.77255,638.0775,-19.01829,0.996733,36.7,932,55.2,56.1
04/15/2024 11:00:00,239.5,238,238,0,13.14802,13.1536,13.1227,17.29573,17.27335,17.34292,50.24952,676.4924,-50.24427,0.9986356,36.8,966,51.2,52.3
04/15/2024 11:30:00,197,193,193,0,13.15632,13.14885,13.13821,5.120611,5.094292,5.109077,49.76036,201.3915,8.449004,-0.9935254,37.2,304,51.1,52.2
04/15/2024 12:00:00,232.3,231,231,0,13.16325,13.15096,13.13002,13.73748,14.542,14.4384,50.02371,571.7876,-28.48728,0.9971536,38.2,819,52.8,54.4
04/15/2024 12:30:00,304,302,302,0,12.97221,12.96318,12.94791,18.58415,18.54873,18.5884,49.7592,719.6584,3.959467,-0.9998312,39.5,1078,62.3,63.8
04/15/2024 13:00:00,318.6,314,314,0,12.89813,12.94708,12.95269,17.09276,17.06527,17.08524,49.79468,662.2519,-3.911278,0.9985868,39.1,981,62.8,62.1
04/15/2024 13:30:00,287.9,283,283,0,12.79028,12.78154,12.79614,4.704531,4.74562,4.723502,50.24945,180.5899,-0.8091608,0.9935302,38.9,282,56.6,56.8
04/15/2024 14:00:00,183.7,182,182,0,13.07885,13.13203,13.17986,14.97105,15.01474,15.01034,50.03162,593.6549,-16.57675,0.9966643,38.5,871,52.2,53.8
04/15/2024 14:30:00,248.1,245,245,0,13.02545,13.07311,13.11388,9.837229,9.892629,9.934415,49.9993,387.4904,-0.512,0.9962156,37.8,351,51,53.4
